Estacao	Data	Hora	Precipitacao	TempMaxima	TempMinima	Insolacao	Evaporacao Piche	Temp Comp Media	Umidade Relativa Media	Velocidade do Vento Media
83565	10/05/1981	0	sv	31	sv	9.6	4.7	sv	62.75	1.666.667
83565	10/05/1981	1200	0	sv	15.2	sv	sv	sv	sv	sv
83565	11/05/1981	0	sv	30.2	sv	9.6	4.8	sv	63	0.333333
83565	11/05/1981	1200	0	sv	15.2	sv	sv	sv	sv	sv
83565	12/05/1981	0	sv	31	sv	7.8	4.9	sv	59.75	0.666667
83565	12/05/1981	1200	0	sv	16.6	sv	sv	sv	sv	sv
83565	13/05/1981	0	sv	30.2	sv	10.2	5.1	sv	55.25	1.666.667
83565	13/05/1981	1200	0	sv	16.2	sv	sv	sv	sv	sv
83565	14/05/1981	0	sv	32.4	sv	10	5.7	sv	42.5	0.666667
83565	14/05/1981	1200	0	sv	13.8	sv	sv	sv	sv	sv
83565	15/05/1981	0	sv	30.6	sv	6.6	4.8	sv	66	0.333333
83565	15/05/1981	1200	0	sv	17.2	sv	sv	sv	sv	sv
83565	16/05/1981	0	sv	29.8	sv	6	3.9	sv	67.25	1
83565	16/05/1981	1200	0	sv	19.2	sv	sv	sv	sv	sv
83565	17/05/1981	0	sv	28.6	sv	7.7	5.6	sv	67	0.666667
83565	17/05/1981	1200	0	sv	16.8	sv	sv	sv	sv	sv
83565	18/05/1981	0	sv	31.4	sv	9.7	3.2	sv	65.5	1.333.333
83565	18/05/1981	1200	0	sv	15	sv	sv	sv	sv	sv
83565	19/05/1981	0	sv	30.8	sv	9.9	4.9	sv	62.25	1.666.667
83565	19/05/1981	1200	0	sv	16.6	sv	sv	sv	sv	sv
83565	20/05/1981	0	sv	30.4	sv	9.9	4.6	23.24	64.5	1
83565	20/05/1981	1200	0	sv	16	sv	sv	sv	sv	sv
83565	21/05/1981	0	sv	30.4	sv	9.9	4.4	sv	71.25	1
83565	21/05/1981	1200	0	sv	16.8	sv	sv	sv	sv	sv
83565	22/05/1981	0	sv	28.8	sv	9.6	4.7	sv	60.25	1.333.333
83565	22/05/1981	1200	0	sv	17.6	sv	sv	sv	sv	sv
83565	23/05/1981	0	sv	29.6	sv	9.2	4.9	sv	66.75	1
83565	23/05/1981	1200	0	sv	14.2	sv	sv	sv	sv	sv
83565	24/05/1981	0	sv	29.8	sv	9.7	4.3	sv	62.5	1
83565	24/05/1981	1200	0	sv	15	sv	sv	sv	sv	sv
83565	25/05/1981	0	sv	30	sv	9.4	4.7	21.44	65	0.666667
83565	25/05/1981	1200	0	sv	15.4	sv	sv	sv	sv	sv
83565	26/05/1981	0	sv	30.4	sv	9	4.4	20.96	62.25	0.333333
83565	26/05/1981	1200	0	sv	13.6	sv	sv	sv	sv	sv
83565	27/05/1981	0	sv	30.4	sv	10.1	4.6	21.48	56.25	0.333333
83565	27/05/1981	1200	0	sv	13.8	sv	sv	sv	sv	sv
83565	28/05/1981	0	sv	30.4	sv	9.7	5.3	21.4	64.25	0.333333
83565	28/05/1981	1200	0	sv	15	sv	sv	sv	sv	sv
83565	29/05/1981	0	sv	26.6	sv	9.3	4.1	19.84	64.75	0.666667
83565	29/05/1981	1200	0	sv	14	sv	sv	sv	sv	sv
83565	30/05/1981	0	sv	28	sv	9.4	4.3	19.68	63	0.333333
83565	30/05/1981	1200	0	sv	12.6	sv	sv	sv	sv	sv
83565	31/05/1981	0	sv	30.2	sv	9.4	4.2	20.76	59.5	0.666667
83565	31/05/1981	1200	0	sv	12.6	sv	sv	sv	sv	sv
83565	01/06/1981	0	sv	30	sv	8.4	4.9	sv	62	1.666.667
83565	01/06/1981	1200	0	sv	16.2	sv	sv	sv	sv	sv
83565	02/06/1981	0	sv	31	sv	9.4	6.3	sv	48.25	2
83565	02/06/1981	1200	0	sv	16.8	sv	sv	sv	sv	sv
83565	03/06/1981	0	sv	24.5	sv	5.1	7	20.1	82	1
83565	03/06/1981	1200	4.2	sv	17.2	sv	sv	sv	sv	sv
83565	04/06/1981	0	sv	28	sv	9.3	1.6	20.2	71.5	0
83565	04/06/1981	1200	0	sv	14.4	sv	sv	sv	sv	sv
83565	05/06/1981	0	sv	29.2	sv	8.3	3	21.04	65.5	0.333333
83565	05/06/1981	1200	0	sv	13.8	sv	sv	sv	sv	sv
83565	06/06/1981	0	sv	22.2	sv	0	4.6	18.28	95.5	2.333.333
83565	06/06/1981	1200	14.4	sv	16.4	sv	sv	sv	sv	sv
83565	07/06/1981	0	sv	20.2	sv	5.4	0.7	sv	76.75	1.666.667
83565	07/06/1981	1200	51.2	sv	12.6	sv	sv	sv	sv	sv
83565	08/06/1981	0	sv	20.8	sv	10	3	13.48	75.25	1
83565	08/06/1981	1200	0	sv	8.6	sv	sv	sv	sv	sv
83565	09/06/1981	0	sv	23.6	sv	10	2.2	15.92	68	0.333333
83565	09/06/1981	1200	0	sv	9.2	sv	sv	sv	sv	sv
83565	10/06/1981	0	sv	28.6	sv	9.7	3.3	18.92	57.5	0.666667
83565	10/06/1981	1200	0	sv	10	sv	sv	sv	sv	sv
83565	11/06/1981	0	sv	30	sv	9.5	4.9	20.22	57	0.333333
83565	11/06/1981	1200	0	sv	10.9	sv	sv	sv	sv	sv
83565	12/06/1981	0	sv	29.4	sv	9.2	4.4	20.64	52.5	1
83565	12/06/1981	1200	0	sv	13.2	sv	sv	sv	sv	sv
83565	13/06/1981	0	sv	26.6	sv	6.7	4.7	19.56	70.5	0.666667
83565	13/06/1981	1200	0	sv	13.6	sv	sv	sv	sv	sv
83565	14/06/1981	0	sv	28.6	sv	8.5	3.6	21.08	64.75	0.333333
83565	14/06/1981	1200	0	sv	14.8	sv	sv	sv	sv	sv
83565	15/06/1981	0	sv	29.4	sv	8.5	3.5	21.12	69	0.666667
83565	15/06/1981	1200	0	sv	15.6	sv	sv	sv	sv	sv
83565	16/06/1981	0	sv	24	sv	1.9	4.2	18.32	94	0
83565	16/06/1981	1200	0.7	sv	15.4	sv	sv	sv	sv	sv
83565	17/06/1981	0	sv	18.4	sv	0.5	0.6	14.76	87.75	1
83565	17/06/1981	1200	20	sv	12.8	sv	sv	sv	sv	sv
83565	18/06/1981	0	sv	16.6	sv	0	1.3	sv	77.25	0.333333
83565	18/06/1981	1200	0	sv	9.2	sv	sv	sv	sv	sv
83565	19/06/1981	0	sv	17.8	sv	0	1.8	12.88	77.25	0.333333
83565	19/06/1981	1200	0	sv	9	sv	sv	sv	sv	sv
83565	20/06/1981	0	sv	24.8	sv	8.8	1.8	17.04	68.75	0
83565	20/06/1981	1200	0	sv	9	sv	sv	sv	sv	sv
83565	21/06/1981	0	sv	27.8	sv	9.7	3.3	sv	64.5	0.666667
83565	21/06/1981	1200	0	sv	13.6	sv	sv	sv	sv	sv
83565	22/06/1981	0	sv	29.2	sv	9.5	4	21.04	70	0.666667
83565	22/06/1981	1200	0	sv	14.4	sv	sv	sv	sv	sv
83565	23/06/1981	0	sv	29	sv	8.9	3.9	sv	62.75	1
83565	23/06/1981	1200	0	sv	16.4	sv	sv	sv	sv	sv
83565	24/06/1981	0	sv	27.6	sv	4.3	4.5	20.08	65.75	1
83565	24/06/1981	1200	0	sv	14.8	sv	sv	sv	sv	sv
83565	25/06/1981	0	sv	25.8	sv	3.1	3.9	19.76	74	0.666667
83565	25/06/1981	1200	0	sv	15.2	sv	sv	sv	sv	sv
83565	26/06/1981	0	sv	27.2	sv	9.2	2.9	19.54	65	0.666667
83565	26/06/1981	1200	0	sv	13.4	sv	sv	sv	sv	sv
83565	27/06/1981	0	sv	27.2	sv	9.5	4	19.12	66	0.666667
83565	27/06/1981	1200	0	sv	12	sv	sv	sv	sv	sv
83565	28/06/1981	0	sv	28.8	sv	9.7	4.5	20.4	63.25	0
83565	28/06/1981	1200	0	sv	13.4	sv	sv	sv	sv	sv
83565	29/06/1981	0	sv	29.6	sv	9.5	3	20.56	63	0.666667
83565	29/06/1981	1200	0	sv	12.4	sv	sv	sv	sv	sv
83565	30/06/1981	0	sv	30.4	sv	9.6	4.8	21.04	59.5	1.666.667
83565	30/06/1981	1200	0	sv	13.2	sv	sv	sv	sv	sv
83565	01/07/1981	0	sv	31.2	sv	9.9	5.6	sv	58.5	0.033333
83565	01/07/1981	1200	0	sv	13.4	sv	sv	sv	sv	sv
83565	02/07/1981	0	sv	31.4	sv	8.7	6.5	sv	68.25	0.666667
83565	02/07/1981	1200	0	sv	14.8	sv	sv	sv	sv	sv
83565	03/07/1981	0	sv	24.4	sv	8.4	4.6	sv	65.25	1.333.333
83565	03/07/1981	1200	0	sv	15.8	sv	sv	sv	sv	sv
83565	04/07/1981	0	sv	23.4	sv	10.1	5.2	16.64	60.75	1.666.667
83565	04/07/1981	1200	sv	sv	10.4	sv	sv	sv	sv	sv
83565	05/07/1981	0	sv	23.8	sv	9.8	5.8	17.32	57	2
83565	05/07/1981	1200	0	sv	12	sv	sv	sv	sv	sv
83565	06/07/1981	0	sv	23.8	sv	9.4	7.7	16.92	59.25	1.333.333
83565	06/07/1981	1200	0	sv	12	sv	sv	sv	sv	sv
83565	07/07/1981	0	sv	24.2	sv	10.2	6.5	17.16	57.25	1.666.667
83565	07/07/1981	1200	0	sv	12	sv	sv	sv	sv	sv
83565	08/07/1981	0	sv	24	sv	7.4	5.8	17.12	65.75	1
83565	08/07/1981	1200	0	sv	12	sv	sv	sv	sv	sv
83565	09/07/1981	0	sv	25	sv	10.1	4.4	17.16	60.5	0.666667
83565	09/07/1981	1200	0	sv	11	sv	sv	sv	sv	sv
83565	10/07/1981	0	sv	25.2	sv	4.8	5.2	19.04	66.25	0.666667
83565	10/07/1981	1200	0	sv	15	sv	sv	sv	sv	sv
83565	11/07/1981	0	sv	27.4	sv	3.1	3	18.72	70.75	0.333333
83565	11/07/1981	1200	0	sv	13	sv	sv	sv	sv	sv
83565	12/07/1981	0	sv	29	sv	9.6	2.9	19.84	54	0
83565	12/07/1981	1200	0	sv	10.8	sv	sv	sv	sv	sv
83565	13/07/1981	0	sv	28.6	sv	9.6	4.8	sv	52.25	0.666667
83565	13/07/1981	1200	0	sv	11.6	sv	sv	sv	sv	sv
83565	14/07/1981	0	sv	30.8	sv	10.2	6	sv	57.25	1
83565	14/07/1981	1200	0	sv	13	sv	sv	sv	sv	sv
83565	15/07/1981	0	sv	31.6	sv	10.5	6.1	sv	54	1
83565	15/07/1981	1200	0	sv	15.2	sv	sv	sv	sv	sv
83565	16/07/1981	0	sv	31.2	sv	10.4	6.7	sv	52	1
83565	16/07/1981	1200	0	sv	14.6	sv	sv	sv	sv	sv
83565	17/07/1981	0	sv	24.6	sv	5.1	6	16.92	75	0.333333
83565	17/07/1981	1200	0	sv	12.6	sv	sv	sv	sv	sv
83565	18/07/1981	0	sv	15.4	sv	3.2	2.5	sv	61.75	1.666.667
83565	18/07/1981	1200	0	sv	9	sv	sv	sv	sv	sv
83565	19/07/1981	0	sv	15.4	sv	4.8	2.7	sv	62.75	1.666.667
83565	19/07/1981	1200	0	sv	4.6	sv	sv	sv	sv	sv
83565	20/07/1981	0	sv	17.4	sv	10.5	2.9	8.78	45.5	0.666667
83565	20/07/1981	1200	0	sv	2.6	sv	sv	sv	sv	sv
83565	21/07/1981	0	sv	19.8	sv	10.4	4.4	sv	47.25	0.333333
83565	21/07/1981	1200	0	sv	1.2	sv	sv	sv	sv	sv
83565	22/07/1981	0	sv	27.4	sv	9.7	4.3	15.68	41.25	0
83565	22/07/1981	1200	0	sv	4.4	sv	sv	sv	sv	sv
83565	23/07/1981	0	sv	26.4	sv	9.8	7.5	17.4	38.5	1
83565	23/07/1981	1200	0	sv	10.8	sv	sv	sv	sv	sv
83565	24/07/1981	0	sv	21.2	sv	4.4	6	15.32	50.75	0.666667
83565	24/07/1981	1200	0	sv	11.8	sv	sv	sv	sv	sv
83565	25/07/1981	0	sv	23.2	sv	10	4.8	14.2	48.25	0
83565	25/07/1981	1200	0	sv	7.6	sv	sv	sv	sv	sv
83565	26/07/1981	0	sv	26.6	sv	10.3	5.1	16.92	49.25	0.333333
83565	26/07/1981	1200	0	sv	8.2	sv	sv	sv	sv	sv
83565	27/07/1981	0	sv	30.6	sv	10.1	6.8	19.68	39.25	0.333333
83565	27/07/1981	1200	0	sv	10.6	sv	sv	sv	sv	sv
83565	28/07/1981	0	sv	29.6	sv	7.9	6.3	19.2	47.75	0.666667
83565	28/07/1981	1200	0	sv	11.2	sv	sv	sv	sv	sv
83565	29/07/1981	0	sv	29.6	sv	10.1	6.3	19.64	44.5	0.666667
83565	29/07/1981	1200	0	sv	10.8	sv	sv	sv	sv	sv
83565	30/07/1981	0	sv	29.4	sv	7.7	7.4	sv	43.75	1.666.667
83565	30/07/1981	1200	0	sv	13	sv	sv	sv	sv	sv
83565	31/07/1981	0	sv	29.6	sv	9	7.1	sv	46.25	0.333333
83565	31/07/1981	1200	0	sv	10	sv	sv	sv	sv	sv
83565	01/08/1981	0	sv	28.8	sv	9.9	6	19.44	45.75	0.666667
83565	01/08/1981	1200	0	sv	11	sv	sv	sv	sv	sv
83565	02/08/1981	0	sv	30	sv	10.4	6.7	20.6	42.25	1.333.333
83565	02/08/1981	1200	0	sv	10.6	sv	sv	sv	sv	sv
83565	03/08/1981	0	sv	32.2	sv	10.5	7.5	sv	39.5	0.666667
83565	03/08/1981	1200	0	sv	14	sv	sv	sv	sv	sv
83565	04/08/1981	0	sv	32	sv	10.5	8.2	23.96	41.5	2.333.333
83565	04/08/1981	1200	0	sv	15.8	sv	sv	sv	sv	sv
83565	05/08/1981	0	sv	31.8	sv	10.4	9	sv	42.25	2
83565	05/08/1981	1200	0	sv	17.4	sv	sv	sv	sv	sv
83565	06/08/1981	0	sv	31.8	sv	10.6	8.9	sv	44.5	2.333.333
83565	06/08/1981	1200	0	sv	15	sv	sv	sv	sv	sv
83565	07/08/1981	0	sv	33.4	sv	9.1	8.7	24.32	40.25	1
83565	07/08/1981	1200	0	sv	15.8	sv	sv	sv	sv	sv
83565	08/08/1981	0	sv	31.8	sv	4.6	8.3	23.08	45.25	1.666.667
83565	08/08/1981	1200	0	sv	15.6	sv	sv	sv	sv	sv
83565	09/08/1981	0	sv	26	sv	0.8	6	21.6	61.5	1.666.667
83565	09/08/1981	1200	0	sv	17.6	sv	sv	sv	sv	sv
83565	10/08/1981	0	sv	26	sv	2.5	4.9	20.04	67.5	0.666667
83565	10/08/1981	1200	0.4	sv	16.2	sv	sv	sv	sv	sv
83565	11/08/1981	0	sv	31.8	sv	6.2	3.8	22.68	53	0.666667
83565	11/08/1981	1200	0	sv	15	sv	sv	sv	sv	sv
83565	12/08/1981	0	sv	34.2	sv	9.5	6.1	sv	43.25	2.333.333
83565	12/08/1981	1200	0	sv	16	sv	sv	sv	sv	sv
83565	13/08/1981	0	sv	34.2	sv	8.7	8.9	25.76	48.25	0.666667
83565	13/08/1981	1200	0	sv	17.8	sv	sv	sv	sv	sv
83565	14/08/1981	0	sv	31	sv	1	7.6	sv	60.25	0.666667
83565	14/08/1981	1200	0	sv	21	sv	sv	sv	sv	sv
83565	15/08/1981	0	sv	30.6	sv	8.6	5.9	22.04	32.25	0.666667
83565	15/08/1981	1200	0	sv	16	sv	sv	sv	sv	sv
83565	16/08/1981	0	sv	32.4	sv	7.9	8.6	23.16	38	0.333333
83565	16/08/1981	1200	0	sv	14.6	sv	sv	sv	sv	sv
83565	17/08/1981	0	sv	24.6	sv	1.1	8.8	19.64	93.25	0.666667
83565	17/08/1981	1200	1.2	sv	17.2	sv	sv	sv	sv	sv
83565	18/08/1981	0	sv	24.4	sv	2.8	0.8	18.28	74.5	1.333.333
83565	18/08/1981	1200	2.3	sv	14.4	sv	sv	sv	sv	sv
83565	19/08/1981	0	sv	27.4	sv	10.3	2.6	19.28	50.75	1.333.333
83565	19/08/1981	1200	0	sv	12.6	sv	sv	sv	sv	sv
83565	20/08/1981	0	sv	27.8	sv	10.4	8.2	19.08	46	2
83565	20/08/1981	1200	0	sv	10.8	sv	sv	sv	sv	sv
83565	21/08/1981	0	sv	29.8	sv	9.9	8.3	20.84	45.75	1
83565	21/08/1981	1200	0	sv	11.6	sv	sv	sv	sv	sv
83565	22/08/1981	0	sv	30.8	sv	9.6	9.5	22.08	40.25	1.333.333
83565	22/08/1981	1200	0	sv	14.8	sv	sv	sv	sv	sv
83565	23/08/1981	0	sv	30.2	sv	3.7	8.8	21.96	41.75	1.333.333
83565	23/08/1981	1200	0	sv	15.6	sv	sv	sv	sv	sv
83565	24/08/1981	0	sv	31.4	sv	8.8	8.2	sv	40.75	1.333.333
83565	24/08/1981	1200	0	sv	10.2	sv	sv	sv	sv	sv
83565	25/08/1981	0	sv	32.8	sv	8.7	8	sv	37.75	1
83565	25/08/1981	1200	0	sv	14.4	sv	sv	sv	sv	sv
83565	26/08/1981	0	sv	34.8	sv	9.1	8.1	sv	33.75	1
83565	26/08/1981	1200	0	sv	9.6	sv	sv	sv	sv	sv
83565	27/08/1981	0	sv	35.8	sv	8.2	9	sv	31.5	0.333333
83565	27/08/1981	1200	0	sv	14.6	sv	sv	sv	sv	sv
83565	28/08/1981	0	sv	36	sv	7.3	10.8	sv	37	0.666667
83565	28/08/1981	1200	0	sv	16	sv	sv	sv	sv	sv
83565	29/08/1981	0	sv	36.2	sv	6.8	9.4	sv	34	0.333333
83565	29/08/1981	1200	0	sv	17.2	sv	sv	sv	sv	sv
83565	30/08/1981	0	sv	35.6	sv	4.4	9.6	sv	40.75	0.666667
83565	30/08/1981	1200	0	sv	16.4	sv	sv	sv	sv	sv
83565	31/08/1981	0	sv	31.4	sv	6.3	9	24.08	53.25	2
83565	31/08/1981	1200	0	sv	18	sv	sv	sv	sv	sv
83565	01/09/1981	0	sv	34.6	sv	6.3	7.5	24.72	50.5	1.666.667
83565	01/09/1981	1200	0	sv	16.2	sv	sv	sv	sv	sv
83565	02/09/1981	0	sv	35.2	sv	6.9	6.7	26.24	46	1
83565	02/09/1981	1200	0	sv	18.2	sv	sv	sv	sv	sv
83565	03/09/1981	0	sv	35.4	sv	6.1	8.6	27.6	41.25	1.666.667
83565	03/09/1981	1200	0	sv	19.2	sv	sv	sv	sv	sv
83565	04/09/1981	0	sv	28.4	sv	3.9	7.9	21	70.25	1.666.667
83565	04/09/1981	1200	11.8	sv	17.8	sv	sv	sv	sv	sv
83565	05/09/1981	0	sv	27.4	sv	8.7	3.7	19.56	42.75	1.333.333
83565	05/09/1981	1200	0	sv	12.2	sv	sv	sv	sv	sv
83565	06/09/1981	0	sv	29.6	sv	2.8	8.5	21.72	45.25	1
83565	06/09/1981	1200	0	sv	16	sv	sv	sv	sv	sv
83565	07/09/1981	0	sv	33	sv	8.1	8.8	23.72	42.75	1.666.667
83565	07/09/1981	1200	0	sv	15	sv	sv	sv	sv	sv
83565	08/09/1981	0	sv	34.6	sv	7.5	9.3	26.76	42	2.333.333
83565	08/09/1981	1200	0	sv	19.2	sv	sv	sv	sv	sv
83565	09/09/1981	0	sv	33.8	sv	9.5	10.5	25.56	33	2
83565	09/09/1981	1200	0	sv	19	sv	sv	sv	sv	sv
83565	10/09/1981	0	sv	33.8	sv	10.7	10.3	25.08	25.25	1.333.333
83565	10/09/1981	1200	0	sv	15.8	sv	sv	sv	sv	sv
83565	11/09/1981	0	sv	32.8	sv	9.8	10.6	24.44	30.75	2
83565	11/09/1981	1200	0	sv	15.4	sv	sv	sv	sv	sv
83565	12/09/1981	0	sv	36	sv	9.7	11.2	26.12	26.25	1.666.667
83565	12/09/1981	1200	0	sv	15.6	sv	sv	sv	sv	sv
83565	13/09/1981	0	sv	36.6	sv	9.1	11.5	27.12	23	1.666.667
83565	13/09/1981	1200	0	sv	18.2	sv	sv	sv	sv	sv
83565	14/09/1981	0	sv	31.8	sv	5.2	11.5	22.16	61.75	2
83565	14/09/1981	1200	0	sv	18	sv	sv	sv	sv	sv
83565	15/09/1981	0	sv	20.6	sv	3.8	5.2	14.72	54	2.666.667
83565	15/09/1981	1200	0	sv	11.2	sv	sv	sv	sv	sv
83565	16/09/1981	0	sv	25.4	sv	5.6	4.6	18.04	34.5	0.666667
83565	16/09/1981	1200	0	sv	10.8	sv	sv	sv	sv	sv
83565	17/09/1981	0	sv	32.8	sv	7.4	8	22.72	35	0.333333
83565	17/09/1981	1200	0	sv	11.4	sv	sv	sv	sv	sv
83565	18/09/1981	0	sv	35.6	sv	0	9	26.52	39.75	1
83565	18/09/1981	1200	0	sv	17.8	sv	sv	sv	sv	sv
83565	19/09/1981	0	sv	37	sv	6.4	10.2	28.8	34	2
83565	19/09/1981	1200	0	sv	21.4	sv	sv	sv	sv	sv
83565	20/09/1981	0	sv	36.8	sv	0.9	12.1	27.88	42	0
83565	20/09/1981	1200	0	sv	20.4	sv	sv	sv	sv	sv
83565	21/09/1981	0	sv	36.2	sv	0	9.6	27.04	45	1.333.333
83565	21/09/1981	1200	0	sv	22.8	sv	sv	sv	sv	sv
83565	22/09/1981	0	sv	32.6	sv	5.5	8.2	25.48	49.5	2
83565	22/09/1981	1200	0	sv	18.8	sv	sv	sv	sv	sv
83565	23/09/1981	0	sv	36.8	sv	5.9	9.7	27.44	42	0.666667
83565	23/09/1981	1200	0	sv	18.6	sv	sv	sv	sv	sv
83565	24/09/1981	0	sv	36.4	sv	3.9	9.4	27.96	36.25	1
83565	24/09/1981	1200	0	sv	18.8	sv	sv	sv	sv	sv
83565	25/09/1981	0	sv	36.2	sv	5.1	11	27.36	41.5	2.333.333
83565	25/09/1981	1200	0	sv	21.2	sv	sv	sv	sv	sv
83565	26/09/1981	0	sv	36.2	sv	8.5	9.6	27.88	38.75	2
83565	26/09/1981	1200	1.8	sv	19.2	sv	sv	sv	sv	sv
83565	27/09/1981	0	sv	37.6	sv	8	9.9	28.44	34	1.333.333
83565	27/09/1981	1200	0	sv	19.8	sv	sv	sv	sv	sv
83565	28/09/1981	0	sv	37.6	sv	4.9	9.9	29.32	31.5	1.666.667
83565	28/09/1981	1200	0	sv	22.2	sv	sv	sv	sv	sv
83565	29/09/1981	0	sv	29.2	sv	0	10.1	23.76	66.75	5
83565	29/09/1981	1200	0	sv	21	sv	sv	sv	sv	sv
83565	30/09/1981	0	sv	27.8	sv	7.7	3.1	19.6	56.25	0.666667
83565	30/09/1981	1200	0	sv	12.2	sv	sv	sv	sv	sv
83565	01/10/1981	0	sv	26.2	sv	2.7	5.5	20.44	59.25	1
83565	01/10/1981	1200	0	sv	14	sv	sv	sv	sv	sv
83565	02/10/1981	0	sv	33.6	sv	6.6	4.5	24.8	49.25	0.666667
83565	02/10/1981	1200	0	sv	15.8	sv	sv	sv	sv	sv
83565	03/10/1981	0	sv	35.2	sv	5.3	7.9	26.92	54.5	0.666667
83565	03/10/1981	1200	0	sv	20.8	sv	sv	sv	sv	sv
83565	04/10/1981	0	sv	25.8	sv	0.1	6.9	21.48	83.75	2
83565	04/10/1981	1200	0	sv	18.6	sv	sv	sv	sv	sv
83565	05/10/1981	0	sv	33.2	sv	7.9	3	25.88	63.75	1.333.333
83565	05/10/1981	1200	6.9	sv	18.4	sv	sv	sv	sv	sv
83565	06/10/1981	0	sv	34.8	sv	6.8	4.8	26.28	62.75	0.666667
83565	06/10/1981	1200	5.3	sv	19.8	sv	sv	sv	sv	sv
83565	07/10/1981	0	sv	34.6	sv	8	5.3	27.76	55.25	0.666667
83565	07/10/1981	1200	0	sv	20.2	sv	sv	sv	sv	sv
83565	08/10/1981	0	sv	31.8	sv	2.5	5.8	26.2	71.75	0.333333
83565	08/10/1981	1200	9.5	sv	20.8	sv	sv	sv	sv	sv
83565	09/10/1981	0	sv	33	sv	6.6	4.3	26.76	59.75	1.333.333
83565	09/10/1981	1200	0	sv	21.4	sv	sv	sv	sv	sv
83565	10/10/1981	0	sv	32	sv	4.2	7.1	25.6	54.25	1.666.667
83565	10/10/1981	1200	0	sv	19.8	sv	sv	sv	sv	sv
83565	11/10/1981	0	sv	29.8	sv	1.9	8.6	24.44	78.25	0.666667
83565	11/10/1981	1200	0	sv	20	sv	sv	sv	sv	sv
83565	12/10/1981	0	sv	31.8	sv	4.4	2.6	24.56	78.5	1.666.667
83565	12/10/1981	1200	0	sv	20.8	sv	sv	sv	sv	sv
83565	13/10/1981	0	sv	29.4	sv	4.6	3.3	24.52	67.75	0.666667
83565	13/10/1981	1200	12.5	sv	19.6	sv	sv	sv	sv	sv
83565	14/10/1981	0	sv	32.4	sv	6.9	4.9	26.28	63	0.666667
83565	14/10/1981	1200	0	sv	20.6	sv	sv	sv	sv	sv
83565	15/10/1981	0	sv	36.6	sv	8.4	6.2	27.52	64.75	2
83565	15/10/1981	1200	0	sv	21.2	sv	sv	sv	sv	sv
83565	16/10/1981	0	sv	27.2	sv	0.8	7.1	23.12	74.75	0.666667
83565	16/10/1981	1200	12.8	sv	19.2	sv	sv	sv	sv	sv
83565	17/10/1981	0	sv	31.2	sv	10.6	3.2	24.72	56.5	1
83565	17/10/1981	1200	0	sv	19	sv	sv	sv	sv	sv
83565	18/10/1981	0	sv	31.4	sv	9.5	6.9	25.56	47.75	1.666.667
83565	18/10/1981	1200	0	sv	18.4	sv	sv	sv	sv	sv
83565	19/10/1981	0	sv	27.2	sv	0	10.9	21.36	89.25	1
83565	19/10/1981	1200	2	sv	17.4	sv	sv	sv	sv	sv
83565	20/10/1981	0	sv	26.2	sv	7.3	0.4	21.44	78.25	1.333.333
83565	20/10/1981	1200	21.1	sv	19.2	sv	sv	sv	sv	sv
83565	21/10/1981	0	sv	31.2	sv	11.4	2.7	sv	54.5	1
83565	21/10/1981	1200	0	sv	16	sv	sv	sv	sv	sv
83565	22/10/1981	0	sv	32.2	sv	10.5	6.4	24.4	46.75	0.333333
83565	22/10/1981	1200	0	sv	17	sv	sv	sv	sv	sv
83565	23/10/1981	0	sv	33.2	sv	10.3	8.8	25.76	40	1
83565	23/10/1981	1200	0	sv	18	sv	sv	sv	sv	sv
83565	24/10/1981	0	sv	35.2	sv	9.9	9.1	27.44	47.25	0.666667
83565	24/10/1981	1200	0	sv	19	sv	sv	sv	sv	sv
83565	25/10/1981	0	sv	34.8	sv	7.6	7.1	27.84	59.75	2.533.333
83565	25/10/1981	1200	0	sv	21.6	sv	sv	sv	sv	sv
83565	26/10/1981	0	sv	36.6	sv	7.6	7.3	27	66.25	1.666.667
83565	26/10/1981	1200	0	sv	22.6	sv	sv	sv	sv	sv
83565	27/10/1981	0	sv	23.6	sv	0	6.1	20.1	95.75	0.666667
83565	27/10/1981	1200	31.4	sv	18.2	sv	sv	sv	sv	sv
83565	28/10/1981	0	sv	27	sv	0	0.4	sv	83.75	1
83565	28/10/1981	1200	40.3	sv	18	sv	sv	sv	sv	sv
83565	29/10/1981	0	sv	31	sv	5.1	2.1	24.52	75.75	0
83565	29/10/1981	1200	0	sv	20.6	sv	sv	sv	sv	sv
83565	30/10/1981	0	sv	30.6	sv	9.6	3.1	25.52	68.25	1.666.667
83565	30/10/1981	1200	0	sv	20.4	sv	sv	sv	sv	sv
83565	31/10/1981	0	sv	30.6	sv	10.5	4.3	25.2	66	2.333.333
83565	31/10/1981	1200	0	sv	19.4	sv	sv	sv	sv	sv
83565	01/11/1981	0	sv	29.6	sv	sv	5.1	24.24	69.75	1
83565	01/11/1981	1200	0	sv	19.2	sv	sv	sv	sv	sv
83565	02/11/1981	0	sv	31.2	sv	7.4	3.7	24.56	84.5	1.666.667
83565	02/11/1981	1200	0	sv	20.4	sv	sv	sv	sv	sv
83565	03/11/1981	0	sv	31.2	sv	4.2	2.8	25.68	73.75	3.333.333
83565	03/11/1981	1200	18.6	sv	20.6	sv	sv	sv	sv	sv
83565	04/11/1981	0	sv	31	sv	1.3	3.2	24.4	84.5	0.666667
83565	04/11/1981	1200	58.7	sv	20	sv	sv	sv	sv	sv
