--------------------
BDMEP - INMET
--------------------
Estação           : PONTA PORA - MS (OMM: 83702)
Latitude  (graus) : -22.55
Longitude (graus) : -55.71
Altitude  (metros): 650.00
Estação Operante
Inicio de operação: 24/11/1941
Periodo solicitado dos dados: 30/03/1700 a 12/08/2015
Os dados listados abaixo são os que encontram-se digitados no BDMEP
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
83702;22/03/1961;1200;0;;16.8;;;;;;
83702;23/03/1961;0000;;32.4;;;3.7;25.4;68.75;1.666667;
83702;23/03/1961;1200;0;;20;;;;;;
83702;24/03/1961;0000;;34.2;;;3.7;26.12;67.25;2;
83702;24/03/1961;1200;0;;20.4;;;;;;
83702;25/03/1961;0000;;32.6;;;3.9;25.12;68.25;2.666667;
83702;25/03/1961;1200;0;;19.8;;;;;;
83702;26/03/1961;0000;;30;;;3.8;23.68;78.5;2.666667;
83702;26/03/1961;1200;0;;20;;;;;;
83702;27/03/1961;0000;;26.4;;;2.8;21.24;79;3.666667;
83702;27/03/1961;1200;0.4;;17.4;;;;;;
83702;28/03/1961;0000;;26.4;;;2.8;19.72;69.5;4.333333;
83702;28/03/1961;1200;0;;15;;;;;;
83702;29/03/1961;0000;;27.4;;;3.8;20;66;4;
83702;29/03/1961;1200;0;;14;;;;;;
83702;30/03/1961;0000;;28;;;4.1;20.6;70.25;3.333333;
83702;30/03/1961;1200;0;;14.8;;;;;;
83702;31/03/1961;0000;;29.4;;;4.3;21.12;67;3;
83702;31/03/1961;1200;0;;14.8;;;;;;
83702;01/04/1961;0000;;29.4;;;5.5;20.64;76.75;2.666667;
83702;01/04/1961;1200;0;;16;;;;;;
83702;02/04/1961;0000;;27.8;;;2.6;22.2;79.75;2;
83702;02/04/1961;1200;29.3;;18.4;;;;;;
83702;03/04/1961;0000;;29.4;;;2.2;23.16;79.25;2.666667;
83702;03/04/1961;1200;2.2;;19.8;;;;;;
83702;04/04/1961;0000;;28.8;;;3;23.72;83.25;2.666667;
83702;04/04/1961;1200;22.3;;20.4;;;;;;
83702;05/04/1961;0000;;26;;;2.1;20.56;87.25;2;
83702;05/04/1961;1200;60.8;;17.8;;;;;;
83702;06/04/1961;0000;;25.4;;;0.9;20.52;83.75;1.666667;
83702;06/04/1961;1200;6.7;;18;;;;;;
83702;07/04/1961;0000;;26.2;;;1.4;20.44;78.5;2.666667;
83702;07/04/1961;1200;0;;17.4;;;;;;
83702;08/04/1961;0000;;29.4;;;2;22.68;78.25;2.666667;
83702;08/04/1961;1200;0;;17;;;;;;
83702;09/04/1961;0000;;32;;;2.9;23.84;73;2.333333;
83702;09/04/1961;1200;0;;18;;;;;;
83702;10/04/1961;0000;;30.6;;;3.2;24.64;71.75;1.666667;
83702;10/04/1961;1200;0;;19.8;;;;;;
83702;11/04/1961;0000;;31.6;;;3.5;24.88;70.75;2.666667;
83702;11/04/1961;1200;0;;19.8;;;;;;
83702;12/04/1961;0000;;31;;;3.8;25.08;71.5;3;
83702;12/04/1961;1200;0;;19.4;;;;;;
83702;13/04/1961;0000;;30.8;;;3.9;24.08;74.5;2.666667;
83702;13/04/1961;1200;0;;20.8;;;;;;
83702;14/04/1961;0000;;30;;;3.1;22.24;77.75;3;
83702;14/04/1961;1200;0;;18.4;;;;;;
83702;15/04/1961;0000;;27;;;2;21.08;79.5;2.333333;
83702;15/04/1961;1200;3.6;;18;;;;;;
83702;16/04/1961;0000;;25.6;;;1.6;21.48;80;2.333333;
83702;16/04/1961;1200;0;;18.8;;;;;;
83702;17/04/1961;0000;;29.6;;;1;23.2;75.75;1.333333;
83702;17/04/1961;1200;2.7;;18.4;;;;;;
83702;18/04/1961;0000;;24;;;2.8;21.84;86.75;2;
83702;18/04/1961;1200;0;;20.4;;;;;;
83702;19/04/1961;0000;;26.4;;;0.7;20.88;79.25;2.333333;
83702;19/04/1961;1200;9.7;;17;;;;;;
83702;20/04/1961;0000;;24.8;;;1.8;19.44;82.25;3;
83702;20/04/1961;1200;0;;15.4;;;;;;
83702;21/04/1961;0000;;26.4;;;1;20.8;81.5;3;
83702;21/04/1961;1200;0;;16.4;;;;;;
83702;22/04/1961;0000;;22.6;;;1.7;17.92;89.5;3.333333;
83702;22/04/1961;1200;0;;16;;;;;;
83702;23/04/1961;0000;;23.4;;;0.5;19.2;89;2.666667;
83702;23/04/1961;1200;24.4;;15.6;;;;;;
83702;24/04/1961;0000;;23;;;0.5;18.76;80.5;2;
