Estacao	Data	Hora	TempBulboSeco	TempBulboUmido	UmidadeRelativa	PressaoAtmEstacao	DirecaoVento	VelocidadeVento	Nebulosidade
83513	27/05/1993	0	15.8	14.3	84	sv	18	3	10
83513	27/05/1993	1200	14.2	13.2	89	sv	18	2	10
83513	27/05/1993	1800	15.4	14	85	sv	18	2	10
83513	28/05/1993	0	14.4	13.4	89	sv	18	1	10
83513	28/05/1993	1200	15	14	89	sv	18	1	10
83513	28/05/1993	1800	19.4	18	87	sv	0	0	10
83513	29/05/1993	0	16	15.4	94	sv	0	0	4
83513	29/05/1993	1200	16.4	16.1	97	sv	0	0	2
83513	29/05/1993	1800	27.4	22.5	64	sv	36	1	0
83513	30/05/1993	0	21.6	20.9	94	sv	36	1	8
83513	30/05/1993	1200	21	20.5	95	sv	32	1	8
83513	30/05/1993	1800	30.7	25.1	62	sv	32	3	8
83513	31/05/1993	0	26.4	24.3	83	sv	5	2	10
83513	31/05/1993	1200	23.4	22.9	96	sv	0	0	10
83513	31/05/1993	1800	25.8	24.3	88	sv	18	1	10
83513	01/06/1993	0	18.2	17.1	89	sv	18	3	10
83513	01/06/1993	1200	15.4	14.2	87	sv	14	3	10
83513	01/06/1993	1800	20	16.5	68	sv	5	1	10
83513	02/06/1993	0	17.6	16.3	87	sv	14	1	10
83513	02/06/1993	1200	17.2	15.5	83	sv	0	0	2
83513	02/06/1993	1800	28.2	24.5	73	sv	36	1	6
83513	03/06/1993	0	23.4	22.9	96	sv	0	0	8
83513	03/06/1993	1200	20.8	20.5	97	sv	0	0	2
83513	03/06/1993	1800	30.9	25.5	63	sv	36	2	6
83513	04/06/1993	0	24.8	24.1	94	sv	0	0	6
83513	04/06/1993	1200	24	22.1	84	sv	36	2	2
83513	04/06/1993	1800	31.3	25.7	62	sv	32	3	6
83513	05/06/1993	0	26.8	24.1	79	sv	36	2	8
83513	05/06/1993	1200	24.6	24.1	96	sv	5	1	2
83513	05/06/1993	1800	31.1	25.7	63	sv	36	1	6
83513	06/06/1993	0	24	23.3	94	sv	0	0	0
83513	06/06/1993	1200	22.6	21.9	94	sv	0	0	8
83513	06/06/1993	1800	31.3	21.3	38	sv	0	0	8
83513	07/06/1993	0	24.4	23.9	96	sv	0	0	0
83513	07/06/1993	1200	24.4	21.9	79	sv	5	2	0
83513	07/06/1993	1800	31.9	24.9	55	sv	36	2	6
83513	08/06/1993	0	24	23.3	94	sv	0	0	0
83513	08/06/1993	1200	23.4	22.3	90	sv	5	1	8
83513	08/06/1993	1800	30.9	25.5	63	sv	36	2	8
83513	09/06/1993	0	25.4	24.5	93	sv	0	0	10
83513	09/06/1993	1200	17.6	16.7	91	sv	18	3	10
83513	09/06/1993	1800	16.6	15.9	93	sv	18	3	10
83513	10/06/1993	0	15	14.5	94	sv	18	2	10
83513	10/06/1993	1200	15.4	14.3	88	sv	18	5	10
83513	10/06/1993	1800	17	15.3	83	sv	18	2	10
83513	11/06/1993	0	15.4	14.7	92	sv	18	2	10
83513	11/06/1993	1200	15.2	13.9	86	sv	14	2	8
83513	11/06/1993	1800	22.6	19.1	70	sv	14	1	6
83513	12/06/1993	0	20	18.7	88	sv	0	0	10
83513	12/06/1993	1200	19.2	18.1	89	sv	14	2	0
83513	12/06/1993	1800	27.6	23.9	72	sv	14	1	2
83513	13/06/1993	0	22	21.5	95	sv	0	0	0
83513	13/06/1993	1200	20	19.7	97	sv	9	1	0
83513	13/06/1993	1800	31.1	24.3	55	sv	36	5	2
83513	14/06/1993	0	22.6	21.9	94	sv	0	0	0
83513	14/06/1993	1200	23.4	20.5	76	sv	5	2	2
83513	14/06/1993	1800	31.1	24.3	55	sv	36	4	4
83513	15/06/1993	0	22.2	21.5	94	sv	0	0	0
83513	15/06/1993	1200	21.4	19.7	85	sv	5	1	6
83513	15/06/1993	1800	31.5	23.9	51	sv	5	2	4
83513	16/06/1993	0	23	22.5	96	sv	0	0	0
83513	16/06/1993	1200	20.6	19.3	88	sv	5	1	6
83513	16/06/1993	1800	31.5	23.9	51	sv	36	2	6
83513	17/06/1993	0	22.8	22.3	96	sv	0	0	0
83513	17/06/1993	1200	17.8	16.9	91	sv	18	2	10
83513	17/06/1993	1800	17.2	15.5	83	sv	18	3	10
83513	18/06/1993	0	14.8	13.5	86	sv	18	2	10
83513	18/06/1993	1200	12.6	10.9	80	sv	18	3	8
83513	18/06/1993	1800	19.6	12.7	40	sv	18	3	0
83513	19/06/1993	0	11.2	10.2	87	sv	18	1	0
83513	19/06/1993	1200	9.3	8.8	93	sv	14	1	0
83513	19/06/1993	1800	21	15.5	53	sv	14	1	0
83513	20/06/1993	0	10.8	10.2	92	sv	0	0	0
83513	20/06/1993	1200	9.9	9.6	96	sv	14	1	0
83513	20/06/1993	1800	26.8	18.5	41	sv	36	2	0
83513	21/06/1993	0	16.4	16.1	97	sv	0	0	0
83513	21/06/1993	1200	13.6	12.5	87	sv	36	1	0
83513	21/06/1993	1800	30.1	21.1	42	sv	36	5	4
83513	22/06/1993	0	18.2	17.3	91	sv	36	1	8
83513	22/06/1993	1200	19.4	16.5	73	sv	36	5	4
83513	22/06/1993	1800	30.9	23.1	49	sv	36	1	6
83513	23/06/1993	0	19.8	18.9	91	sv	0	0	0
83513	23/06/1993	1200	21.4	18.5	74	sv	5	1	0
83513	23/06/1993	1800	31.9	22.9	44	sv	36	2	8
83513	24/06/1993	0	21.6	20.5	90	sv	0	0	0
83513	24/06/1993	1200	21.4	20.5	92	sv	0	0	10
83513	24/06/1993	1800	30.5	24.1	57	sv	0	0	6
83513	25/06/1993	0	22	20.5	87	sv	0	0	0
83513	25/06/1993	1200	19.8	18.9	91	sv	0	0	4
83513	25/06/1993	1800	28.9	24.5	68	sv	14	1	0
83513	26/06/1993	0	22.4	21.5	92	sv	0	0	0
83513	26/06/1993	1200	21.4	19.3	81	sv	36	1	0
83513	26/06/1993	1800	32.3	22.9	42	sv	36	2	0
83513	27/06/1993	0	21.2	19.9	88	sv	0	0	0
83513	27/06/1993	1200	22.2	18.9	72	sv	36	1	0
83513	27/06/1993	1800	31.3	23.3	48	sv	32	3	0
83513	28/06/1993	0	24.8	19.1	56	sv	0	0	0
83513	28/06/1993	1200	20.6	18.9	84	sv	36	1	0
83513	28/06/1993	1800	31.3	23.9	52	sv	32	2	0
83513	29/06/1993	0	22.6	21.9	94	sv	0	0	0
83513	29/06/1993	1200	20.4	19.9	95	sv	0	0	0
83513	29/06/1993	1800	32.1	25.3	56	sv	32	3	0
83513	30/06/1993	0	22.4	21.1	88	sv	0	0	0
83513	30/06/1993	1200	24	22.1	84	sv	36	1	8
83513	30/06/1993	1800	31.5	25.3	59	sv	32	1	8
83513	01/07/1993	0	25.2	23.5	86	sv	0	0	0
83513	01/07/1993	1200	24.8	22.7	83	sv	36	1	8
83513	01/07/1993	1800	32.1	24.7	53	sv	32	5	2
83513	02/07/1993	0	27.4	24.1	75	sv	36	2	8
83513	02/07/1993	1200	26.2	22.3	70	sv	36	2	2
83513	02/07/1993	1800	32.1	24.5	51	sv	36	5	2
83513	03/07/1993	0	26.8	23.1	72	sv	36	4	0
83513	03/07/1993	1200	25.4	22.3	75	sv	36	2	2
83513	03/07/1993	1800	32.5	24.1	47	sv	36	5	0
83513	04/07/1993	0	24.2	22.1	82	sv	36	2	0
83513	04/07/1993	1200	26.2	20.9	60	sv	36	2	4
83513	04/07/1993	1800	33.1	24.7	48	sv	36	5	0
83513	05/07/1993	0	24.5	23.5	92	sv	0	0	0
83513	05/07/1993	1200	23.8	23.1	94	sv	0	0	0
83513	05/07/1993	1800	33.1	24.1	45	sv	0	0	0
83513	06/07/1993	0	23.2	22.1	90	sv	36	1	0
83513	06/07/1993	1200	16.2	14.1	78	sv	18	5	10
83513	06/07/1993	1800	15.4	13.9	84	sv	18	5	10
83513	07/07/1993	0	14	13.9	99	sv	18	5	10
83513	07/07/1993	1200	12.8	12.3	94	sv	18	2	8
83513	07/07/1993	1800	17.6	13.9	64	sv	18	3	10
83513	08/07/1993	0	13.2	12.5	92	sv	0	0	10
83513	08/07/1993	1200	11.8	10.9	89	sv	0	0	8
83513	08/07/1993	1800	23.6	18.9	62	sv	5	2	8
83513	09/07/1993	0	16.8	16.3	95	sv	0	0	0
83513	09/07/1993	1200	16.2	15.9	97	sv	0	0	8
83513	09/07/1993	1800	27.2	22.9	68	sv	5	1	8
83513	10/07/1993	0	19.6	19.1	95	sv	0	0	0
83513	10/07/1993	1200	18.6	18.1	95	sv	0	0	0
83513	10/07/1993	1800	31.5	24.9	57	sv	32	1	0
83513	11/07/1993	0	17	15.9	89	sv	0	0	0
83513	11/07/1993	1200	19.2	17.7	86	sv	18	5	10
83513	11/07/1993	1800	21.8	19.2	77	sv	18	2	10
83513	12/07/1993	0	17	15.9	89	sv	18	2	0
83513	12/07/1993	1200	16.8	14.9	81	sv	18	4	10
83513	12/07/1993	1800	16.8	14.5	77	sv	18	5	10
83513	13/07/1993	0	14.4	12.5	79	sv	18	3	10
83513	13/07/1993	1200	13.4	11.1	74	sv	18	5	10
83513	13/07/1993	1800	16.8	10	35	sv	18	5	10
83513	14/07/1993	0	13.4	9.5	57	sv	18	1	0
83513	14/07/1993	1200	11.4	8.2	61	sv	18	2	10
83513	14/07/1993	1800	14	9.5	52	sv	14	2	10
83513	15/07/1993	0	10.4	8.5	76	sv	14	1	0
83513	15/07/1993	1200	11	9.5	81	sv	14	2	8
83513	15/07/1993	1800	20.8	15.1	51	sv	5	1	6
83513	16/07/1993	0	13.8	13.1	92	sv	0	0	0
83513	16/07/1993	1200	11.9	11.1	90	sv	0	0	6
83513	16/07/1993	1800	29.5	23.1	56	sv	5	1	6
83513	17/07/1993	0	20.6	19.5	90	sv	0	0	0
83513	17/07/1993	1200	19.2	17.9	87	sv	0	0	8
83513	17/07/1993	1800	31.1	28.9	84	sv	5	1	8
83513	18/07/1993	0	22.8	21.9	92	sv	0	0	0
83513	18/07/1993	1200	19.8	18.9	91	sv	9	1	8
83513	18/07/1993	1800	32.5	24.5	50	sv	36	2	6
83513	19/07/1993	0	23.8	22.9	92	sv	0	0	0
83513	19/07/1993	1200	18.4	17.5	91	sv	36	1	0
83513	19/07/1993	1800	33.5	22.1	34	sv	36	4	0
83513	20/07/1993	0	22.4	20.7	85	sv	0	0	0
83513	20/07/1993	1200	19.4	17.3	80	sv	36	1	0
83513	20/07/1993	1800	33.3	22.7	37	sv	5	0.5	0
83513	21/07/1993	0	20.2	19.3	91	sv	0	0	0
83513	21/07/1993	1200	19	16.9	80	sv	0	0	0
83513	21/07/1993	1800	33.2	23.3	40	sv	36	2	4
83513	22/07/1993	0	21.6	19.9	85	sv	0	0	0
83513	22/07/1993	1200	17.2	16.6	94	sv	0	0	0
83513	22/07/1993	1800	33.7	22.1	33	sv	5	2	0
83513	23/07/1993	0	18.8	17.7	89	sv	0	0	0
83513	23/07/1993	1200	21.6	17.7	66	sv	9	1	0
83513	23/07/1993	1800	34.1	25.1	46	sv	5	1	2
83513	24/07/1993	0	20.6	19.3	88	sv	0	0	0
83513	24/07/1993	1200	17.4	17.1	97	sv	0	0	8
83513	24/07/1993	1800	31.9	29.1	80	sv	23	2	0
83513	25/07/1993	0	22.6	19.5	74	sv	18	2	0
83513	25/07/1993	1200	17.6	16.5	89	sv	18	2	2
83513	25/07/1993	1800	28	22.1	58	sv	14	1	0
83513	26/07/1993	0	18.6	17.7	91	sv	27	1	0
83513	26/07/1993	1200	15.4	14.9	95	sv	0	0	6
83513	26/07/1993	1800	31.7	22.3	41	sv	0	0	4
83513	27/07/1993	0	21.5	20.3	89	sv	0	0	8
83513	27/07/1993	1200	18.2	16.5	83	sv	0	0	6
83513	27/07/1993	1800	33.3	24.1	44	sv	36	4	0
83513	28/07/1993	0	23	20.5	79	sv	0	0	0
83513	28/07/1993	1200	22.2	19.7	78	sv	0	0	8
83513	28/07/1993	1800	33.7	25.7	51	sv	32	2	2
83513	29/07/1993	0	25.2	22.9	81	sv	5	1	6
83513	29/07/1993	1200	13.4	12.3	87	sv	18	4	10
83513	29/07/1993	1800	11.6	10.6	88	sv	18	2	10
83513	30/07/1993	0	9.7	9	91	sv	18	5	10
83513	30/07/1993	1200	10.3	9	83	sv	18	2	10
83513	30/07/1993	1800	13.2	10.2	66	sv	18	3	10
83513	31/07/1993	0	9.9	8	75	sv	18	2	10
83513	31/07/1993	1200	9.6	7	66	sv	14	4	10
83513	31/07/1993	1800	13.8	9.2	50	sv	14	4	8
83513	01/08/1993	0	8.3	7.6	90	sv	0	0	0
83513	01/08/1993	1200	11.2	8.6	68	sv	9	1	8
83513	01/08/1993	1800	17.8	12.2	48	sv	0	0	10
83513	02/08/1993	0	12	10.8	85	sv	0	0	0
83513	02/08/1993	1200	13.2	11	75	sv	0	0	0
83513	02/08/1993	1800	28.2	20.7	48	sv	5	2	0
83513	03/08/1993	0	18	16.7	87	sv	0	0	0
83513	03/08/1993	1200	15	14.2	91	sv	0	0	0
83513	03/08/1993	1800	32.7	23.5	43	sv	18	1	0
83513	04/08/1993	0	20.8	19.3	86	sv	0	0	0
83513	04/08/1993	1200	18.8	17.3	85	sv	5	1	0
83513	04/08/1993	1800	34.9	25.3	44	sv	5	2	0
83513	05/08/1993	0	23.4	21.9	87	sv	0	0	0
83513	05/08/1993	1200	24	19.5	64	sv	5	1	0
83513	05/08/1993	1800	35.7	24.1	35	sv	5	1	0
83513	06/08/1993	0	22	20.1	83	sv	0	0	0
83513	06/08/1993	1200	18.6	16.7	82	sv	36	1	0
83513	06/08/1993	1800	34.7	22.7	32	sv	36	3	0
83513	07/08/1993	0	21.4	19.3	81	sv	0	0	0
83513	07/08/1993	1200	17	15.5	85	sv	0	0	0
83513	07/08/1993	1800	33.5	23.3	39	sv	36	2	0
83513	08/08/1993	0	21	19.3	84	sv	0	0	0
83513	08/08/1993	1200	18.6	16.1	76	sv	32	1	0
83513	08/08/1993	1800	32.3	23.7	46	sv	27	2	0
83513	09/08/1993	0	23	21.3	85	sv	0	0	0
83513	09/08/1993	1200	16.6	14.7	80	sv	18	3	10
83513	09/08/1993	1800	20.2	16.3	65	sv	18	2	0
83513	10/08/1993	0	15.4	12.8	72	sv	18	2	0
83513	10/08/1993	1200	14.4	12	74	sv	18	4.8	10
83513	10/08/1993	1800	19.8	14.9	56	sv	18	2	0
83513	11/08/1993	0	14.6	11.8	70	sv	18	1	0
83513	11/08/1993	1200	13.8	10.4	63	sv	18	1	10
83513	11/08/1993	1800	22.2	14.7	40	sv	14	1	8
83513	12/08/1993	0	15.8	12.2	63	sv	18	1	0
83513	12/08/1993	1200	12.8	10.5	73	sv	18	1	8
83513	12/08/1993	1800	26.4	19.7	51	sv	14	1	0
83513	13/08/1993	0	20.4	18.3	81	sv	0	0	0
83513	13/08/1993	1200	19.8	15.3	60	sv	14	1	6
83513	13/08/1993	1800	28.6	19.1	37	sv	14	2	8
83513	14/08/1993	0	22.4	16.9	55	sv	18	5	0
83513	14/08/1993	1200	16.4	14.7	82	sv	18	1	8
83513	14/08/1993	1800	27	18.7	42	sv	14	3	6
83513	15/08/1993	0	18.4	16.1	78	sv	0	0	0
83513	15/08/1993	1200	14.8	13.6	87	sv	0	0	6
83513	15/08/1993	1800	30.2	22.3	48	sv	9	1	6
83513	16/08/1993	0	21.4	20.3	90	sv	0	0	0
83513	16/08/1993	1200	20	18.7	88	sv	0	0	0
83513	16/08/1993	1800	30.1	24.7	63	sv	0	0	8
83513	17/08/1993	0	22.2	20.3	83	sv	0	0	0
83513	17/08/1993	1200	21.4	19.5	83	sv	18	3	8
83513	17/08/1993	1800	20	15.9	63	sv	18	5	0
83513	18/08/1993	0	13.4	11.6	79	sv	18	5	0
83513	18/08/1993	1200	11.6	10.8	90	sv	18	5	10
83513	18/08/1993	1800	14.4	12.6	80	sv	18	5	10
83513	19/08/1993	0	12.4	11.4	88	sv	18	3	10
83513	19/08/1993	1200	13.2	12.2	88	sv	18	2	10
83513	19/08/1993	1800	21.6	18.1	70	sv	14	1	6
83513	20/08/1993	0	18.2	17.1	89	sv	0	0	0
83513	20/08/1993	1200	17.2	15.9	87	sv	14	1	10
83513	20/08/1993	1800	27.6	22.1	60	sv	27	2	10
83513	21/08/1993	0	21.6	19.1	78	sv	18	1	0
83513	21/08/1993	1200	20	18.9	90	sv	18	1	10
83513	21/08/1993	1800	30.1	23.7	57	sv	14	1	8
83513	22/08/1993	0	23.2	21.3	84	sv	18	2	10
83513	22/08/1993	1200	19.6	18.1	86	sv	18	2	8
83513	22/08/1993	1800	21	17.7	71	sv	18	5	10
83513	23/08/1993	0	18.4	17.3	89	sv	14	1	10
83513	23/08/1993	1200	17.6	17.3	97	sv	0	0	10
83513	23/08/1993	1800	21	19.7	88	sv	0	0	10
83513	24/08/1993	0	20.2	19.5	93	sv	9	1	4
83513	24/08/1993	1200	18.2	17.9	97	sv	0	0	10
83513	24/08/1993	1800	27.4	22.5	64	sv	9	1	8
83513	25/08/1993	0	21.6	20.7	92	sv	0	0	0
83513	25/08/1993	1200	19.4	18.7	93	sv	32	1	0
83513	25/08/1993	1800	32.7	25.5	54	sv	36	1	4
83513	26/08/1993	0	23.6	22.3	89	sv	0	0	0
83513	26/08/1993	1200	23.8	20.1	70	sv	36	1	0
83513	26/08/1993	1800	35.1	25.9	46	sv	36	2	4
83513	27/08/1993	0	26.2	24.5	86	sv	0	0	0
83513	27/08/1993	1200	24.4	22.1	81	sv	36	1	0
83513	27/08/1993	1800	35.7	26.5	47	sv	36	2	0
83513	28/08/1993	0	27	25.1	85	sv	0	0	0
83513	28/08/1993	1200	25	22.9	83	sv	36	1	0
83513	28/08/1993	1800	36.5	27.3	47	sv	36	3	0
83513	29/08/1993	0	25.2	23.5	86	sv	0	0	0
83513	29/08/1993	1200	25.6	23.1	80	sv	9	2	0
83513	29/08/1993	1800	34.9	27.3	54	sv	36	3	0
83513	30/08/1993	0	29.1	25.1	71	sv	36	2	0
83513	30/08/1993	1200	26	23.1	77	sv	5	2	0
83513	30/08/1993	1800	34.3	24.9	44	sv	36	5	0
83513	31/08/1993	0	27.8	24.9	78	sv	0	0	0
83513	31/08/1993	1200	17	13.7	67	sv	18	5	8
83513	31/08/1993	1800	22.4	16.1	49	sv	18	5	0
83513	01/09/1993	0	14.8	11.6	66	sv	18	3	0
83513	01/09/1993	1200	13.4	10.2	64	sv	18	3	10
83513	01/09/1993	1800	20	14.5	52	sv	18	2	8
83513	02/09/1993	0	14.4	11.6	69	sv	18	3	0
83513	02/09/1993	1200	16.6	12.8	62	sv	18	3	0
83513	02/09/1993	1800	24.4	17.9	50	sv	18	3	0
83513	03/09/1993	0	19.6	15.9	66	sv	18	5	0
83513	03/09/1993	1200	17.6	14.5	70	sv	18	3	0
83513	03/09/1993	1800	25.8	19.7	54	sv	18	2	0
83513	04/09/1993	0	22	17.9	65	sv	18	2	0
83513	04/09/1993	1200	18	15.5	76	sv	18	2	8
83513	04/09/1993	1800	29.9	23.1	54	sv	18	1	0
83513	05/09/1993	0	22	20.3	85	sv	18	1	0
83513	05/09/1993	1200	19.2	18.3	91	sv	0	0	0
83513	05/09/1993	1800	34.9	24.9	42	sv	32	1	0
83513	06/09/1993	0	24.6	21.7	76	sv	0	0	0
83513	06/09/1993	1200	18.8	17.3	85	sv	32	1	0
83513	06/09/1993	1800	35.1	24.9	41	sv	36	5	0
83513	07/09/1993	0	28.4	23.3	63	sv	36	2	0
83513	07/09/1993	1200	25.8	22.3	73	sv	36	1	8
83513	07/09/1993	1800	32.7	25.5	54	sv	36	2	0
83513	08/09/1993	0	24.4	21.3	75	sv	27	2	8
83513	08/09/1993	1200	18.8	16.5	78	sv	18	2	10
83513	08/09/1993	1800	23.6	19.9	69	sv	27	1	10
83513	09/09/1993	0	18.8	18.3	95	sv	0	0	8
83513	09/09/1993	1200	18	17.1	91	sv	5	1	10
83513	09/09/1993	1800	26.8	21.1	58	sv	18	1	10
83513	10/09/1993	0	21.4	19.3	81	sv	0	0	0
83513	10/09/1993	1200	19.6	17.7	82	sv	18	1	8
83513	10/09/1993	1800	31.1	23.3	49	sv	27	1	8
83513	11/09/1993	0	25.2	20.1	61	sv	18	1	0
83513	11/09/1993	1200	23	17.9	58	sv	18	2	8
83513	11/09/1993	1800	31.1	23.1	48	sv	18	2	8
83513	12/09/1993	0	25.4	18.5	48	sv	18	2	0
83513	12/09/1993	1200	23.8	19.3	64	sv	5	1	8
83513	12/09/1993	1800	32.7	23.1	41	sv	5	2	8
83513	13/09/1993	0	26.6	22.7	70	sv	18	1	0
83513	13/09/1993	1200	22.2	20.1	82	sv	18	2	8
83513	13/09/1993	1800	33.5	25.3	50	sv	9	1	0
83513	14/09/1993	0	25.8	22.9	77	sv	0	0	0
83513	14/09/1993	1200	22.4	19.5	75	sv	18	5	4
83513	14/09/1993	1800	26.2	20.5	57	sv	18	5	6
83513	15/09/1993	0	21	18.5	78	sv	18	1	0
83513	15/09/1993	1200	18	17.3	93	sv	18	1	0
83513	15/09/1993	1800	29.7	22.1	49	sv	27	2	0
83513	16/09/1993	0	20.6	18.7	83	sv	14	1	0
83513	16/09/1993	1200	20.4	18.5	82	sv	0	0	4
83513	16/09/1993	1800	33.7	25.5	50	sv	32	2	4
83513	17/09/1993	0	26.6	24.3	82	sv	0	0	0
83513	17/09/1993	1200	22	21.3	94	sv	0	0	0
83513	17/09/1993	1800	35.7	25.7	43	sv	36	3	0
83513	18/09/1993	0	28.2	24.9	75	sv	36	1	0
83513	18/09/1993	1200	26	22.1	70	sv	36	2	0
83513	18/09/1993	1800	36.1	26.1	43	sv	32	5	4
83513	19/09/1993	0	28.9	24.1	66	sv	36	2	0
83513	19/09/1993	1200	28.3	22.7	60	sv	36	2	0
83513	19/09/1993	1800	36.5	25.3	38	sv	36	5	0
83513	20/09/1993	0	29.1	24.1	64	sv	5	1	0
83513	20/09/1993	1200	27.6	23.3	68	sv	5	2	0
83513	20/09/1993	1800	36.7	26.1	41	sv	36	5	0
83513	21/09/1993	0	30.7	24.7	59	sv	36	3	0
83513	21/09/1993	1200	28.2	23.9	68	sv	36	2	0
83513	21/09/1993	1800	36.3	26.9	46	sv	27	3	6
83513	22/09/1993	0	26	24.3	86	sv	0	0	0
83513	22/09/1993	1200	23.4	22.1	89	sv	18	2	10
83513	22/09/1993	1800	32.7	26.5	60	sv	27	2	0
83513	23/09/1993	0	28.3	25.5	79	sv	0	0	0
83513	23/09/1993	1200	25.8	23.1	79	sv	27	2	10
83513	23/09/1993	1800	33.1	25.7	53	sv	27	5	0
83513	24/09/1993	0	26.6	22.5	69	sv	18	1	0
83513	24/09/1993	1200	18.6	16.7	82	sv	18	3	10
83513	24/09/1993	1800	26	20.3	57	sv	18	3	4
83513	25/09/1993	0	22.2	18.1	65	sv	18	2	10
83513	25/09/1993	1200	19.4	16.5	73	sv	18	2	10
83513	25/09/1993	1800	25.8	19.5	53	sv	18	1	10
83513	26/09/1993	0	22.4	18.9	70	sv	18	1	8
83513	26/09/1993	1200	22.8	19.2	70	sv	18	2	10
83513	26/09/1993	1800	28.9	21.3	48	sv	18	3	8
83513	27/09/1993	0	22.4	18.1	64	sv	18	3	10
83513	27/09/1993	1200	19	16.1	73	sv	18	1	10
83513	27/09/1993	1800	25.8	19.5	53	sv	14	1	8
83513	28/09/1993	0	21.8	19.3	78	sv	0	0	0
83513	28/09/1993	1200	21	17.5	69	sv	32	1	0
83513	28/09/1993	1800	34.1	21.5	29	sv	36	2	4
83513	29/09/1993	0	26.6	24.1	80	sv	0	0	0
83513	29/09/1993	1200	25.2	21.7	72	sv	5	2	0
83513	29/09/1993	1800	35.7	25.7	43	sv	36	3	8
83513	30/09/1993	0	29.3	24.7	67	sv	14	3	0
83513	30/09/1993	1200	26.8	22.9	70	sv	5	2	6
83513	30/09/1993	1800	36.7	26.3	42	sv	36	3	6
83513	01/10/1993	0	30.5	24.7	61	sv	5	2	6
83513	01/10/1993	1200	30.1	24.1	59	sv	32	2	6
83513	01/10/1993	1800	37.1	25.9	39	sv	36	2	6
83513	02/10/1993	0	27.6	23.9	72	sv	5	2	4
83513	02/10/1993	1200	29.1	23.9	63	sv	5	2	6
83513	02/10/1993	1800	36.5	26.5	43	sv	32	2	8
83513	03/10/1993	0	30.5	20.7	38	sv	0	0	0
83513	03/10/1993	1200	25	22.1	77	sv	18	2	8
83513	03/10/1993	1800	34.1	26.1	51	sv	18	2	0
83513	04/10/1993	0	28	23.7	68	sv	18	1	0
83513	04/10/1993	1200	26.4	23.3	76	sv	18	2	0
83513	04/10/1993	1800	34.7	26.7	52	sv	32	2	4
83513	05/10/1993	0	27.2	22.5	65	sv	18	5	0
83513	05/10/1993	1200	19.8	18.1	84	sv	18	4	10
83513	05/10/1993	1800	22	18.9	73	sv	18	5	10
83513	06/10/1993	0	22.2	18.5	68	sv	18	3	8
83513	06/10/1993	1200	21.2	16.5	59	sv	14	3	6
83513	06/10/1993	1800	28	17.9	33	sv	18	2	0
83513	07/10/1993	0	20.2	17.9	79	sv	0	0	0
83513	07/10/1993	1200	18.2	13.7	58	sv	18	2	0
83513	07/10/1993	1800	32.1	20.9	33	sv	9	1	0
83513	08/10/1993	0	23.4	19.3	66	sv	0	0	0
83513	08/10/1993	1200	24	16.3	41	sv	9	1	0
83513	08/10/1993	1800	34.1	21.5	29	sv	9	1	0
83513	09/10/1993	0	22.8	20.1	77	sv	0	0	0
83513	09/10/1993	1200	23.2	18.1	59	sv	0	0	0
83513	09/10/1993	1800	37.1	23.3	28	sv	36	3	0
83513	10/10/1993	0	27	22.7	68	sv	0	0	0
83513	10/10/1993	1200	29.1	23.1	58	sv	36	2	0
83513	10/10/1993	1800	36.5	26.5	43	sv	36	2	6
83513	11/10/1993	0	29.3	25.7	74	sv	0	0	0
83513	11/10/1993	1200	32.1	24.5	51	sv	36	2	2
83513	11/10/1993	1800	37.5	27.1	43	sv	36	2	4
83513	12/10/1993	0	26.8	21.5	61	sv	9	3	8
83513	12/10/1993	1200	25.8	22.7	75	sv	9	2	8
83513	12/10/1993	1800	37.1	26.5	41	sv	5	2	8
83513	13/10/1993	0	32.1	26.9	65	sv	0	0	0
83513	13/10/1993	1200	25.8	22.5	74	sv	18	5	10
83513	13/10/1993	1800	26.2	23.5	79	sv	36	2	8
83513	14/10/1993	0	23.8	22.9	92	sv	5	1	8
83513	14/10/1993	1200	23.2	22.9	97	sv	5	1	10
83513	14/10/1993	1800	31.7	26.5	65	sv	14	1	8
83513	15/10/1993	0	27	25.3	87	sv	0	0	0
83513	15/10/1993	1200	28.1	24.5	73	sv	5	2	0
83513	15/10/1993	1800	34.3	27.1	56	sv	36	2	8
83513	16/10/1993	0	29.1	25.1	71	sv	5	2	8
83513	16/10/1993	1200	27.8	23.5	68	sv	36	2	0
83513	16/10/1993	1800	34.9	26.9	52	sv	36	1	6
83513	17/10/1993	0	28.5	24.3	69	sv	36	1	0
83513	17/10/1993	1200	30.1	24.5	61	sv	36	3	6
83513	17/10/1993	1800	34.7	27.1	54	sv	36	5	6
83513	18/10/1993	0	30.1	25.7	69	sv	5	1	0
83513	18/10/1993	1200	30.3	25.1	64	sv	5	2	8
83513	18/10/1993	1800	34.7	27.1	54	sv	36	2	8
83513	19/10/1993	0	27.8	24.1	72	sv	36	1	0
83513	19/10/1993	1200	28.5	25.5	78	sv	0	0	8
83513	19/10/1993	1800	35.1	27.9	56	sv	32	2	8
83513	20/10/1993	0	24.6	23.1	87	sv	9	2	8
83513	20/10/1993	1200	28	24.1	71	sv	36	2	8
83513	20/10/1993	1800	35.5	27.7	53	sv	32	2	8
83513	21/10/1993	0	29.3	26.1	77	sv	32	1	6
83513	21/10/1993	1200	30.7	25.7	66	sv	5	2	8
83513	21/10/1993	1800	36.1	28.1	53	sv	32	2	8
