--------------------
BDMEP - INMET
--------------------
Estação           : PARANAIBA - MS (OMM: 83565)
Latitude  (graus) : -19.75
Longitude (graus) : -51.18
Altitude  (metros): 331.25
Estação Operante
Inicio de operação: 07/07/1971
Periodo solicitado dos dados: 30/03/1700 a 12/08/2015
Os dados listados abaixo são os que encontram-se digitados no BDMEP
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;DirecaoVento;VelocidadeVentoMedia;VelocidadeVentoMaximaMedia;EvaporacaoPiche;EvapoBHPotencial;EvapoBHReal;InsolacaoTotal;NebulosidadeMedia;NumDiasPrecipitacao;PrecipitacaoTotal;PressaoNivelMarMedia;PressaoMedia;TempMaximaMedia;TempCompensadaMedia;TempMinimaMedia;UmidadeRelativaMedia;VisibilidadeMedia;
83565;31/12/1979;0000;5;1.064516;5;;;;129.2;8.546512;21;426.5;;962.427957;30.574194;25.104;21.329032;80.322581;;
83565;31/01/1980;0000;5;1.268817;5;;;;228.6;6.586957;15;296.9;;962.397849;30.877419;24.730323;20.23871;76.766667;;
83565;29/02/1980;0000;1;1.597701;9;91.1;;;155.8;8.506329;15;162;;961.463218;30.668966;25.431;20.986207;78.844828;;
83565;31/03/1980;0000;0;0.956989;5;128.7;;;264.7;6.014706;10;68;;964.690323;32.529032;26.093333;20.696774;70.927419;;
83565;30/04/1980;0000;0;1.144444;6;97.8;;;212.4;7.254237;10;88.3;;965.26;30.14;24.338947;19.02;75.133333;;
83565;31/05/1980;0000;1;0.935484;3;113;;;257.6;7.020408;5;46.4;;967.45914;28.993548;;16.083871;69.66129;;
83565;30/06/1980;0000;0;1.1;5;133.6;;;259.4;;3;87;;969.15;27.28;;13.373333;63.791667;;
83565;31/07/1980;0000;0;1.010753;5;149.8;;;233.1;7.073171;0;0;;968.366667;29.080645;;15.16129;62.596774;;
83565;31/08/1980;0000;0;1.311828;5;177;;;204.8;6.894737;2;4.2;;967.423656;31.6;;17.032258;57.290323;;
83565;30/09/1980;0000;0;1.233333;5;166.4;;;178.5;8.839286;11;73.5;;966.498889;29.413333;;15.913333;59.741667;;
83565;31/10/1980;0000;5;1.133333;5;195.8;;;246.1;6.839286;6;134.2;;964.675269;33.464516;26.507692;19.845161;59.282258;;
83565;30/11/1980;0000;0;1.155556;7;133.1;;;231;7.557143;12;158;;962.715556;31.793333;25.78;20.346667;70.15;;
83565;31/12/1980;0000;1;1.290323;10;100.8;;;189.6;7.886076;21;180.7;;961.052688;31.425806;25.36;20.974194;76.983871;;
83565;31/01/1981;0000;5;1.215054;5;95.7;;;188.9;7.895349;19;185.6;;963.184946;31.193548;25.291613;21.012903;79.016129;;
83565;28/02/1981;0000;1;0.97619;3;109.9;;;214.4;6.940299;10;78.8;;964.544048;32.757143;26.001481;20.764286;70.491071;;
83565;31/03/1981;0000;0;0.88172;3;110.7;;;211.1;7.346154;16;205.4;;962.121505;32.367742;25.640667;21.070968;76.193548;;
83565;30/04/1981;0000;0;1;3;121.2;;;256.7;6.297872;6;41.4;;965.448889;30.42;23.28;17.586667;69.508333;;
83565;31/05/1981;0000;0;0.913043;8;133.7;;;287.6;4.022222;1;0.2;;967.333333;30.103226;;15.767742;63.854839;;
83565;30/06/1981;0000;0;0.766667;3;106.2;;;212.2;7.574074;5;90.5;;968.487778;26.21;18.9625;13.25;69.158333;;
83565;31/07/1981;0000;0;0.829032;3;166.9;;;265.2;6.022727;;0;;971.090323;25.845161;17.034737;10.806452;54.862903;;
83565;31/08/1981;0000;0;1.139785;4;234.2;;;228.6;;3;3.9;;966.554839;31.193548;21.68;14.929032;46.653226;;
83565;30/09/1981;0000;5;1.611111;7;266.2;;;177.9;7.736842;2;13.6;;966.103333;33.26;24.825333;17.446667;42.05;;
83565;31/10/1981;0000;0;1.08172;5;166.6;;;187.6;7.75;9;141.8;;963.676344;31.270968;24.945517;19.219355;65.064516;;
83565;30/11/1981;0000;0;0.988889;5;107.1;;;204.6;7.30137;14;186.8;;961.385556;31.593333;25.508;20.653333;74.7;;
83565;31/12/1981;0000;5;1.172043;5;96.7;;;183.7;8;20;225.5;;963.089247;31.122581;24.954839;20.651613;79.540323;;
83565;31/01/1982;0000;5;1.096774;5;86;;;173.6;8.075949;20;300.3;;962.282796;30.216667;24.920714;20.526667;80.854839;;
83565;28/02/1982;0000;5;0.988095;3;99.4;;;211.6;7.161765;13;90.3;;963.961905;31.821429;25.458571;20.35;73.758929;;
